gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,Input,Symbol,Feature Type
ENSMUSG00000078812.10,1893.811389,-2.29533173,0.253540017,-9.053133926,1.38923E-19,5.72322E-18,ENSMUSG00000078812,ENSMUSG00000078812,Eif5a,protein coding gene
ENSMUSG00000078963.2,72.32147078,-2.22805277,0.390338343,-5.708003865,1.14309E-08,1.1188E-07,ENSMUSG00000078963,ENSMUSG00000078963,Hsbp1l1,protein coding gene
ENSMUSG00000078970.5,32.76922813,-2.160878216,0.567458992,-3.807990084,0.000140101,0.000625273,ENSMUSG00000078970,ENSMUSG00000078970,Dnaaf10,protein coding gene
ENSMUSG00000078974.10,469.960547,-5.03912802,0.338102706,-14.90413395,3.09804E-50,2.04208E-47,ENSMUSG00000078974,ENSMUSG00000078974,Sec61g,protein coding gene
ENSMUSG00000079418.3,30.2511294,-2.403564095,0.594951275,-4.039934357,5.34662E-05,0.000263457,ENSMUSG00000079418,ENSMUSG00000079418,Atg4a,protein coding gene
ENSMUSG00000079427.10,12.54960262,-2.100749897,0.812469098,-2.585636675,0.009719933,0.02547098,ENSMUSG00000079427,ENSMUSG00000079427,Mthfsl,protein coding gene
ENSMUSG00000079435.9,1365.787198,-4.275923039,0.289531214,-14.76843541,2.34084E-49,1.29411E-46,ENSMUSG00000079435,ENSMUSG00000079435,Rpl36a,protein coding gene
ENSMUSG00000079480.3,40.71573775,-4.647874766,0.678578419,-6.849429096,7.41453E-12,1.14581E-10,ENSMUSG00000079480,ENSMUSG00000079480,Pin4,protein coding gene
ENSMUSG00000079508.8,47.24688047,-3.091143816,0.486139536,-6.358552606,2.03664E-10,2.55332E-09,ENSMUSG00000079508,ENSMUSG00000079508,Apoo,protein coding gene
ENSMUSG00000079516.2,32.75730121,-2.39888831,0.669553857,-3.582816057,0.00033991,0.001370032,ENSMUSG00000079516,ENSMUSG00000079516,Reg3a,protein coding gene
ENSMUSG00000079523.8,110.9886657,-2.082840015,0.489656525,-4.253675605,2.1029E-05,0.000114049,ENSMUSG00000079523,ENSMUSG00000079523,Tmsb10,protein coding gene
ENSMUSG00000079641.3,1075.44345,-2.734721625,0.262547172,-10.41611532,2.09329E-25,1.50104E-23,ENSMUSG00000079641,ENSMUSG00000079641,Rpl39,protein coding gene
ENSMUSG00000079658.9,71.36740702,-2.696129491,0.452057061,-5.964135331,2.45933E-09,2.62277E-08,ENSMUSG00000079658,ENSMUSG00000079658,Eloc,protein coding gene
ENSMUSG00000079941.1,10.13737435,-3.083444387,1.08558374,-2.840356089,0.00450632,0.013173927,ENSMUSG00000079941,ENSMUSG00000079941,Cox5b-ps,protein coding gene
ENSMUSG00000081058.5,29.52285853,-2.17296852,0.625600149,-3.473414327,0.000513881,0.001971547,ENSMUSG00000081058,ENSMUSG00000081058,H3c15,protein coding gene
ENSMUSG00000084786.9,244.5421523,-2.841524092,0.319948454,-8.881193385,6.61468E-19,2.53041E-17,ENSMUSG00000084786,ENSMUSG00000084786,Ubl5,protein coding gene
ENSMUSG00000086316.8,17.64633289,-2.066908984,0.746235979,-2.769779324,0.005609428,0.015899262,ENSMUSG00000086316,ENSMUSG00000086316,Nbdy,protein coding gene
ENSMUSG00000086784.2,187.2144016,-2.856612258,0.360256815,-7.929377434,2.20247E-15,5.33889E-14,ENSMUSG00000086784,ENSMUSG00000086784,Isoc2a,protein coding gene
ENSMUSG00000087260.5,73.87567123,-2.930405204,0.410226821,-7.143377884,9.10648E-13,1.57167E-11,ENSMUSG00000087260,ENSMUSG00000087260,Lamtor5,protein coding gene
ENSMUSG00000087687.3,44.11529758,-2.446663792,0.612353119,-3.995511277,6.45548E-05,0.000311207,ENSMUSG00000087687,ENSMUSG00000087687,Pet100,protein coding gene
ENSMUSG00000090000.1,59.62458305,-2.727710782,0.452631891,-6.026333618,1.67721E-09,1.82392E-08,ENSMUSG00000090000,ENSMUSG00000090000,Ier3ip1,protein coding gene
ENSMUSG00000090266.10,84.292572,-2.292518816,0.376339928,-6.0916173,1.11776E-09,1.26027E-08,ENSMUSG00000090266,ENSMUSG00000090266,Mettl23,protein coding gene
ENSMUSG00000090553.8,61.83896007,-3.066247045,0.486982504,-6.296421367,3.04596E-10,3.73135E-09,ENSMUSG00000090553,ENSMUSG00000090553,Snrpe,protein coding gene
ENSMUSG00000090733.6,1117.184458,-2.12404751,0.293032269,-7.248510615,4.21379E-13,7.54608E-12,ENSMUSG00000090733,ENSMUSG00000090733,Rps27,protein coding gene
ENSMUSG00000090841.1,755.1793962,-2.464080158,0.322572374,-7.638844344,2.1918E-14,4.68952E-13,ENSMUSG00000090841,ENSMUSG00000090841,Myl6,protein coding gene
ENSMUSG00000090862.3,1926.141169,-2.697568121,0.276267129,-9.764347042,1.6014E-22,8.52324E-21,ENSMUSG00000090862,ENSMUSG00000090862,Rps13,protein coding gene
ENSMUSG00000091337.3,136.0223082,-2.90565778,0.331811799,-8.756945329,2.00613E-18,7.36211E-17,ENSMUSG00000091337,ENSMUSG00000091337,Eid1,protein coding gene
ENSMUSG00000091537.2,185.1600038,-3.744575498,0.415146696,-9.019885099,1.88287E-19,7.64658E-18,ENSMUSG00000091537,ENSMUSG00000091537,Tma7,protein coding gene
ENSMUSG00000091625.8,17.01622974,-3.906511466,0.877951788,-4.44957402,8.60408E-06,5.04298E-05,ENSMUSG00000091625,ENSMUSG00000091625,Lsm5,protein coding gene
ENSMUSG00000091705.8,44.43491854,-2.412167865,0.549343379,-4.391001978,1.1283E-05,6.46065E-05,ENSMUSG00000091705,ENSMUSG00000091705,H2-Q2,protein coding gene
ENSMUSG00000091896.7,152.8960157,-2.065731668,0.289892065,-7.125864816,1.03429E-12,1.76903E-11,ENSMUSG00000091896,ENSMUSG00000091896,Ube2d2a,protein coding gene
ENSMUSG00000092116.1,9.325583249,-4.809997135,1.441189232,-3.337519479,0.000845298,0.003071823,ENSMUSG00000092116,ENSMUSG00000092116,Sec61bl,protein coding gene
ENSMUSG00000094724.7,33.18708443,-2.26986561,0.613339819,-3.700828706,0.000214897,0.000915233,ENSMUSG00000094724,ENSMUSG00000094724,Rnaset2b,protein coding gene
ENSMUSG00000094808.2,13.82222413,-3.206525014,0.971130254,-3.301848544,0.000960499,0.003438695,ENSMUSG00000094808,ENSMUSG00000094808,1810009J06Rik,protein coding gene
ENSMUSG00000095098.1,133.7985827,-3.592538069,0.431788085,-8.320141735,8.78582E-17,2.56074E-15,ENSMUSG00000095098,ENSMUSG00000095098,Ccdc85b,protein coding gene
ENSMUSG00000095687.1,51.9877432,-2.191442891,0.432972555,-5.06138984,4.16211E-07,3.14785E-06,ENSMUSG00000095687,ENSMUSG00000095687,Rnaset2a,protein coding gene
ENSMUSG00000096210.1,714.6139942,-2.284327182,0.258998918,-8.81983291,1.14631E-18,4.3082E-17,ENSMUSG00000096210,ENSMUSG00000096210,H1f0,protein coding gene
ENSMUSG00000096255.1,14.45091669,-2.277065461,0.983006907,-2.31642875,0.020534871,0.047718862,ENSMUSG00000096255,ENSMUSG00000096255,Dynlt1b,protein coding gene
ENSMUSG00000096525.2,14.57641796,-5.762394789,1.307238134,-4.408068153,1.04297E-05,6.01628E-05,ENSMUSG00000096525,ENSMUSG00000096525,Gm2663,protein coding gene
